id,location_id,published_date,rating,helpful_votes,text,title,trip_type,travel_date,user.username,user.user_location.name,owner_response.title,owner_response.text,owner_response.author,owner_response.published_date,subratings.0.localized_name,subratings.0.value,subratings.1.localized_name,subratings.1.value,subratings.2.localized_name,subratings.2.value,subratings.3.localized_name,subratings.3.value,subratings.4.localized_name,subratings.4.value,subratings.5.localized_name,subratings.5.value
1048482502,1754683,2026-02-04T05:03:51Z,5,0,"Fantastic location, on the river but a 10 min walk to the main area. Very nice restaurants close by. Rooms very clean and spacious. Breakfast is FANTASTIC! Buffet with everything you could want inc prosecco! 
We used the pool which was lovely after a busy day, there is also a sauna and steam room which are excellent but small. Theres also a small gym. 
We will be back!",Excellent - Great location and lovely hotel,Family,2025-12-31,rebeccahP5239BI,,,,,,,,,,,,,,,,,
1055727253,275087,2026-04-07T11:30:26Z,2,0,"For us, this was the most disappointing experience we’ve ever had in a Scandic hotel.

Upon arrival (around 2 PM) there was no warm welcome at all. We were told the room was ready, but immediately charged PLN 80 for an early check‑in — something we’ve never encountered anywhere in the world for a room that was already available. Even bringing our luggage to the room and leaving again would have cost the same. No discussion, no goodwill: “this is our policy”.

The next afternoon we were told by phone to vacate the room within fifteen minutes due to a water issue. We were moved to a larger but less practical room, but for just a few more hours this was hardly an improvement. The communication was blunt, and no gesture of compensation (not even a coffee) was offered.

The location near the station is convenient, but only if you have a room at the back. At the front, noise from traffic and trains is significant — even freight trains at 5 AM on a Sunday.

The restaurant felt gloomy and empty at dinner, but the breakfast buffet was excellent.

At check‑out, no one asked whether our stay had been satisfactory. We returned the key and received nothing more than an “OK”.

For us, this was definitely the last time here. There are many better and friendlier hotels in the area.","Disappointing stay due to reception issues, noise and unexpected charges",Couples,2026-04-30,anjaaA306KY,,,,,,,,,,,,,,,,,
1054076046,275087,2026-03-24T08:16:55Z,5,0,"This was a very good value option, situated close to the railway station. It was ideal for us to overnight and catch a 7am train. Breakfast was a little pricey so we skipped it!",Ideal for railway stopover,Friends getaway,2026-03-31,TonyDublin_Ireland,"Dublin, County Dublin",,,,,,,,,,,,,,,,
1059298896,779781,2026-05-07T06:11:15Z,5,0,"Just wow…. From the fabulously attentive staff, to the luxury rooms to the phenomenal breakfast, right in the heart of Gdansk, you could not stop in a better place…..",This hotel could not have been better for my mom’s first trip abroad in 20 years,Family,2026-05-31,sarahmD155BM,,,,,,,,,,,,,,,,,
1054212627,779781,2026-03-25T13:02:49Z,4,0,"Reception staff could do with smiling and being a bit more helpful but after that I can’t fault it.
Location is great

We stayed in a suite apartment in a separate building ( 1 minute walk away) and it was absolutely lovely

Clean, spacious and modern
Bed and pillows were so comfortable 
Kettle, tea/coffee making facilities, microwave etc…
Opposite the Irish bar and had a bar restaurant downstairs which was great but wasn’t noisy once in the room

Hand wash, shower gel in the room, lovely towels

Would definitely recommend and will definitely return",Fantastic,Couples,2026-03-31,HertsLaracroft,"Hertfordshire, England",Owner response,"Dear Guest,

thank you very much for taking the time to share such a detailed review. We are delighted to read that you enjoyed the comfort of your suite, our location, and the overall atmosphere of your stay.

At the same time, thank you for your comment regarding the reception service. We truly appreciate this feedback and will take it into consideration to further improve the guest experience.

It is wonderful to know that you would recommend our hotel and plan to return – this means a lot to us.

Kind regards,
Denys Melnyk
Senior Front Office and Reservations Specialist",Radisson Blu,2026-04-03T07:30:08Z,,,,,,,,,,,,
1056598775,14055281,2026-04-14T16:06:58Z,5,0,"When we checked in, Phillip was so helpful in providing information about the location of the hotel, things to do. 

Lena was fantastic housekeeping. Our room was spotless.

We stayed 3rd April - 8th April 2026. Our first stay in IBB hotel Gdansk, but our second visit to Gdansk. 

Gdansk is a beautiful part of Poland, so much to do, a walker/hiker's paradise with picturesque views to see when walking. 

We had breakfast every morning, and I must say it is one of the nicest varied selections from sweet, cold, hot food options. 

The hotel is beautiful, reception staff and housekeeping staff friendly and helpful. The location is fantastic. 

I would definitely return to IBB Hotel Gdansk.","Clean, chic, modern hidden gem of a hotel",Family,2026-04-30,MissJodieElizabeth,"Liverpool, Merseyside, England",,,,,,,,,,,,,,,,
1053230161,14055281,2026-03-16T12:27:43Z,5,0,"Fantastic hotel! Lovely and clean rooms, good breakfast with a lot of choices and right by the main square.",Book this hotel when you’re in Gdansk,Family,2026-03-31,Tirre74,"Kungsbacka, Halland County, West Coast",Owner response,"Dear Tirre, 
thank you very much for your positive feedback. We are glad that we could ensure a comfortable stay during your visit to IBB Hotel Gdańsk.
Such words are extremely important to us and motivate us to work.
We will share your feedback with all our team as our main mission is to create a great stay for our guests.
Yours faithfully
IBB Hotel Gdańsk Team",Izabela Zeman,2026-03-25T10:23:14Z,,,,,,,,,,,,
1052763581,14055281,2026-03-12T06:42:56Z,5,0,"Great location — it was very convenient to get to the main places. The room was comfortable and clean, making it pleasant to relax and stay there. The only things missing were slippers and hair conditioner. Otherwise, everything was great and the stay left a very positive impression.","Great location, clean and comfortable room.",Friends getaway,2026-03-31,antonamelto,"Warsaw, Mazovia Province, Central Poland",Owner response,"Dear Guest, 
thank you very much for visiting IBB Hotel Gdańsk and for your positive opinion.
We place great emphasis on the high quality of our services. We are very pleased that it has been noticed and appreciated by you.
Thank you again and best regards!
Yours faithfully
IBB Hotel Gdańsk Team",Izabela Zeman,2026-03-25T10:22:14Z,,,,,,,,,,,,
1059098053,14167696,2026-05-05T11:19:50Z,5,0,"Excellent location. Lobby side you walk 150 feet to Main Street. Back door enters right across from St. Mary’s. Great rooms, heated bathroom floors. Great breakfast with many offerings. Will recommend highly.",Excellent location,Couples,2026-05-31,sae,"Birmingham, Alabama",,,,,,,,,,,,,,,,
1059018416,14167696,2026-05-04T21:55:49Z,5,0,"Short walk to Dluga St, Mariacka St, and river embankment. And the breakfast buffet (included) has a tremendous variety of good food to satisfy the international clientele.",Wonderful location for tourists,Family,2026-04-30,Chicago_Gayle,"Chicago, Illinois",,,,,,,,,,,,,,,,
1055231502,14167696,2026-04-03T12:39:54Z,5,0,"Every once in a while while traveling, you land in a hotel where you say that you don't want to leave. This was one of those places. It was a treat to stay in this hotel in a historical part of Gdansk. The spacious room and the comfortable bed along with its fluffy pillows made for a wonderful stay. On top of that, the location was ideal in that it was in the Old Town and near restaurants and the main pedestrian street.
The hotel staff was also very friendly and helpful. 
Lastly, the breakfast buffet was outstanding. Not only was my favorite waffle station with malt waffle batter prominently featured, there were salads, fresh fruit, eggs, cereals, etc. Everything was delicious.",An exceptional stay in Gdansk,Friends getaway,2026-03-31,Klikes2travel,"Chicago, Illinois",,,,,Value,5.0,Rooms,5.0,Location,5.0,Cleanliness,5.0,Service,5.0,Sleep Quality,5.0
1059085207,15676982,2026-05-05T09:34:55Z,5,0,"Check in was a pleasure as I arrived with no baggage (mislaid by the airline) and in need of a friendly welcome and room access.

Zofia was super efficient and thoughtful for which I am very grateful.",Stressed traveller,Business,2026-05-31,josephh408,"Ratoath, County Meath",,,,,Value,5.0,Rooms,5.0,Cleanliness,5.0,Service,5.0,,,,
1058516292,15676982,2026-05-01T05:44:12Z,5,0,"Fantastic welcome from Jakub Ko, very accommodating on arrival and ensuring our tenth wedding anniversary stay was memorable! Great first impression of the hotel.","Fantastic welcome, great first impression",Couples,2026-05-31,gavinf629,,Owner response,"Dear Guest,

Thank you for your wonderful feedback. We’re delighted to hear that you had a fantastic welcome and that your first impression of the hotel was so positive.

A special thank you for recognizing Jakub Ko – we are very pleased he helped make your 10th wedding anniversary stay memorable. We will gladly share your kind words with him.

We hope to have the pleasure of welcoming you again in the future.

Kind regards,
Radisson Hotel and Apartments Team",Maciej Cichosz,2026-05-01T12:43:53Z,,,,,,,,,,,,
1058328214,15676982,2026-04-29T13:21:43Z,1,0,"Very disappointing stay at Radisson Gdańsk, especially as a Radisson Rewards VIP.

One room had ineffective AC, a strong unpleasant scent and visible cleanliness issues. The solution? We were asked to switch rooms between ourselves. Eventually, the room was downgraded without any compensation. Hotel declined to refund the price difference between the room I’ve booked vs the room I’ve got.

Basic service requests were ignored (bathrobe - asked for 2 got only 1, glasses – had to go to the bar myself). Late check-out was only granted after being awkwardly linked to leaving a positive review.

To make matters worse, my card was charged again instead of settling the pre-authorisation, leaving funds blocked.

Overall, poor service recovery and not the standard I would expect from this brand.",Avoid this property - they decline to refund price difference after a downgrade!,Family,2026-04-30,843mariuszk,"Warsaw, Mazovia Province, Central Poland",Owner response,"Dear Guest,

Thank you for taking the time to share your feedback. We are very sorry to hear that your stay did not meet your expectations and that several aspects of your experience caused frustration.

This is not the level of service we aim to provide, and we sincerely apologize for the issues you described, including the room condition, service requests, and billing concerns. Your comments have been shared with the relevant departments for immediate review so that we can address both the operational shortcomings and communication with our team.

We truly value your feedback, as it helps us improve, and we regret that we did not have the opportunity to resolve these matters during your stay to your satisfaction.

Kind regards,
Radisson Hotel and Apartments Team",Maciej Cichosz,2026-05-01T12:44:15Z,Value,1.0,Rooms,3.0,Location,5.0,Cleanliness,3.0,Service,1.0,Sleep Quality,3.0
