location_id,address_obj.state,name_details,latitude,longitude,rating,num_reviews,photo_count,price_level,amenities,styles,trip_types,address_obj.city_details,address_obj.country,ranking_data.ranking_out_of,ranking_data.ranking,review_rating_count.1,review_rating_count.2,review_rating_count.3,review_rating_count.4,review_rating_count.5,brand,description,subratings.0.localized_name,subratings.0.value,subratings.1.localized_name,subratings.1.value,subratings.2.localized_name,subratings.2.value,subratings.3.localized_name,subratings.3.value,subratings.4.localized_name,subratings.4.value,subratings.5.localized_name,subratings.5.value
14040909,Lesser Poland Province,PURO Krakow Kazimierz,50.05174,19.951803,4.8,2149,1521,$$,"['Internet', 'Suites', 'Room service', 'Free Internet', 'Wheelchair access', 'Restaurant', 'Bar/Lounge', 'Pets Allowed', 'Spa', 'Airport transportation', 'Wifi', 'Free Wifi', 'Dry Cleaning', 'Meeting rooms', 'Non-smoking rooms', 'Business center', 'Fitness center', 'Laundry Service', 'Concierge', 'Air conditioning', 'Family Rooms', 'Multilingual Staff', 'Non-smoking hotel', 'Safe', 'Flatscreen TV', 'Breakfast Buffet', 'Breakfast Available', 'Parking', 'Facilities for Disabled Guests', 'Sauna', 'Allergy-free Room', 'Baggage Storage', 'Bicycles Available', '24-Hour Check-in', 'Complimentary Tea', 'Couples Massage', 'English', 'Facial Treatments', 'Fitness / Spa Locker Rooms', '24-Hour Front Desk', 'Hair Dryer', 'Ironing Service', 'Laptop Safe', 'Massage', 'Parking Garage', 'Polish', 'Private Check-in / Check-out', '24-Hour Security', 'Shops', 'Soundproof Rooms', 'Special Diet Menus', 'Taxi Service', 'Wake Up Service / Alarm Clock', 'First Aid Kit', 'Foot Bath', 'Full Body Massage', 'Highchairs Available', 'Outdoor Dining Area', 'Paid Public Parking Nearby', 'Walking Tours', 'Yoga Classes']","['Business', 'Centrally Located']","[{'name': 'business', 'localized_name': 'Business', 'value': '296'}, {'name': 'couples', 'localized_name': 'Couples', 'value': '916'}, {'name': 'solo', 'localized_name': 'Solo travel', 'value': '135'}, {'name': 'family', 'localized_name': 'Family', 'value': '335'}, {'name': 'friends', 'localized_name': 'Friends getaway', 'value': '238'}]",Krakow,Poland,352.0,11.0,11.0,20.0,61.0,226.0,1833.0,,"PURO Krakow Kazimierz is located in the Kazimierz district of Krakow. Designed by ASW and with interiors furnished by the award-winning Conran & Partners studio, PURO Krakow Kazimierz gives the eclectic atmosphere of the city. In its architecture-inspired area filled with art interiors, there will be not only design rooms, a lively lobby, but also a bakery-MAK bread & coffee, Halicka restaurant and Prisma SPA. There will be 228 rooms waiting for guests visiting Krakow, including 7 suites, 4 conference rooms and 2 external terraces. PURO in Kazimierz will be home to both tourists and Krakow lovers of art and good food.",Location,4.7,Sleep Quality,4.7,Rooms,4.8,Service,4.8,Value,4.7,Cleanliness,4.9
321158,Lesser Poland Province,Sheraton Grand Krakow,50.0557,19.93085,4.6,3132,1709,$$$,"['Pool', 'Fitness center', 'Room service', 'Wheelchair access', 'Restaurant', 'Business center', 'Suites', 'Meeting rooms', 'Internet', 'Free Internet', 'Bar/Lounge', 'Wifi', 'Spa', 'Airport transportation', 'Public Wifi', 'Dry Cleaning', 'Non-smoking rooms', 'Laundry Service', 'Concierge', 'Banquet Room', 'Air conditioning', 'Family Rooms', 'Multilingual Staff', 'Accessible rooms', 'Refrigerator in room', 'Minibar', 'Conference Facilities', 'Non-smoking hotel', 'Safe', 'Rooftop Bar', 'Heated pool', 'Flatscreen TV', 'Rooftop Terrace', 'Breakfast Buffet', 'Indoor pool', 'Parking', 'Facilities for Disabled Guests', 'Sauna', 'Electric vehicle charging station', 'Allergy-free Room', 'ATM On Site', 'Baggage Storage', 'Bath / Shower', 'Bathrobes', 'Billiards', 'Blackout Curtains', 'Bottled Water', 'Breakfast in the Room', 'Bridal Suite', 'Coffee Shop', 'Coffee / Tea Maker', 'Complimentary Tea', 'Currency Exchange', 'Doorperson', 'English', 'Facial Treatments', 'Fitness / Spa Locker Rooms', 'Complimentary Instant Coffee', 'Complimentary Toiletries', '24-Hour Front Desk', 'Hair Dryer', 'Interconnected room(s) available', 'Iron', 'Ironing Service', ""Kids' Meals"", 'Kid-Friendly Buffet', 'Massage', 'Parking Garage', 'Polish', 'Pool / Beach Towels', '24-Hour Security', 'Shared Lounge / TV Area', 'Shoeshine', 'Snack Bar', 'Spanish', 'Special Diet Menus', 'Steam Room', 'Taxi Service', 'Wake Up Service / Alarm Clock', 'Breakfast Available', 'Cable / Satellite TV', '24-Hour Check-in', 'Express Check-in / Check-out', ""Children's Television Networks"", 'Executive Lounge Access', 'First Aid Kit', 'Foot Massage', 'Free Wifi in the Business Center', 'Full Body Massage', 'Hand Massage', 'Happy Hour', 'Head Massage', 'Highchairs Available', 'Neck Massage', 'Outdoor Dining Area', 'Personal Trainer', 'Paid Public Parking Nearby', 'Radio', 'Umbrella', 'Wardrobe / Closet', 'Photo Copier / Fax In Business Center']","['Business', 'Centrally Located']","[{'name': 'business', 'localized_name': 'Business', 'value': '621'}, {'name': 'couples', 'localized_name': 'Couples', 'value': '1092'}, {'name': 'solo', 'localized_name': 'Solo travel', 'value': '196'}, {'name': 'family', 'localized_name': 'Family', 'value': '560'}, {'name': 'friends', 'localized_name': 'Friends getaway', 'value': '409'}]",Krakow,Poland,352.0,12.0,41.0,55.0,157.0,763.0,2116.0,Sheraton (Marriott Bonvoy),,Location,4.7,Sleep Quality,4.7,Rooms,4.5,Service,4.6,Value,4.4,Cleanliness,4.8
9884047,Lesser Poland Province,Hotel Mercure Krakow Stare Miasto,50.067036,19.944815,4.7,1929,1637,$$,"['Internet', 'Kids Activities', 'Suites', 'Room service', 'Free Internet', 'Wheelchair access', 'Restaurant', 'Bar/Lounge', 'Pets Allowed', 'Airport transportation', 'Wifi', 'Public Wifi', 'Free Wifi', 'Dry Cleaning', 'Meeting rooms', 'Non-smoking rooms', 'Business center', 'Fitness center', 'Laundry Service', 'Concierge', 'Banquet Room', 'Air conditioning', 'Family Rooms', 'Multilingual Staff', 'Accessible rooms', 'Refrigerator in room', 'Minibar', 'Conference Facilities', 'Non-smoking hotel', 'Safe', 'Flatscreen TV', 'Breakfast Buffet', 'Breakfast Available', 'Parking', 'Facilities for Disabled Guests', 'Housekeeping', 'Allergy-free Room', 'Baggage Storage', 'Bicycle Rental', 'Blackout Curtains', 'Breakfast in the Room', '24-Hour Check-in', 'Express Check-in / Check-out', ""Children's Television Networks"", 'Complimentary Tea', 'English', 'Complimentary Instant Coffee', 'French', '24-Hour Front Desk', 'German', 'Hair Dryer', 'Ironing Service', 'Kid-Friendly Buffet', 'Newspaper', 'Parking Garage', 'Polish', 'Private Check-in / Check-out', 'Paid Private Parking On-site', 'Paid Private Parking Nearby', 'Paid Public Parking Nearby', 'Paid Public Parking On-site', 'Russian', '24-Hour Security', 'Shoeshine', 'Soundproof Rooms', 'Special Diet Menus', 'Taxi Service', 'Walk-in Shower']","['Business', 'Centrally Located']","[{'name': 'business', 'localized_name': 'Business', 'value': '330'}, {'name': 'couples', 'localized_name': 'Couples', 'value': '677'}, {'name': 'solo', 'localized_name': 'Solo travel', 'value': '123'}, {'name': 'family', 'localized_name': 'Family', 'value': '382'}, {'name': 'friends', 'localized_name': 'Friends getaway', 'value': '223'}]",Krakow,Poland,352.0,35.0,13.0,14.0,46.0,330.0,1526.0,Accor Live Limitless (ALL),,Location,4.9,Sleep Quality,4.7,Rooms,4.7,Service,4.7,Value,4.6,Cleanliness,4.8
12393367,Lesser Poland Province,Wyndham Grand Krakow Old Town,50.06386,19.940418,4.7,683,744,$$$,"['Pool', 'Internet', 'Suites', 'Room service', 'Free Internet', 'Wheelchair access', 'Restaurant', 'Bar/Lounge', 'Spa', 'Airport transportation', 'Wifi', 'Public Wifi', 'Free Wifi', 'Dry Cleaning', 'Meeting rooms', 'Hot Tub', 'Non-smoking rooms', 'Fitness center', 'Laundry Service', 'Concierge', 'Air conditioning', 'Accessible rooms', 'Refrigerator in room', 'Minibar', 'Non-smoking hotel', 'Safe', 'Heated pool', 'Flatscreen TV', 'Breakfast Buffet', 'Indoor pool', 'Sauna', 'Baggage Storage', 'Bathrobes', 'Breakfast in the Room', 'Bridal Suite', 'Complimentary Tea', 'English', 'Facial Treatments', 'Fitness / Spa Locker Rooms', 'Foot Massage', '24-Hour Front Desk', 'Full Body Massage', 'Ironing Service', 'Massage', 'Polish', 'Salon', '24-Hour Security', 'Soundproof Rooms', 'Steam Room', 'Pets Allowed', 'Breakfast included', 'Banquet Room', 'Conference Facilities', 'Breakfast Available', 'Parking', 'Head Massage', 'Neck Massage', 'Valet Parking', 'Walk-in Shower']","['Business', 'Centrally Located']","[{'name': 'business', 'localized_name': 'Business', 'value': '39'}, {'name': 'couples', 'localized_name': 'Couples', 'value': '347'}, {'name': 'solo', 'localized_name': 'Solo travel', 'value': '16'}, {'name': 'family', 'localized_name': 'Family', 'value': '119'}, {'name': 'friends', 'localized_name': 'Friends getaway', 'value': '70'}]",Krakow,Poland,352.0,25.0,6.0,16.0,15.0,88.0,558.0,,"Hotel Wyndham Grand is an excellent choice for travelers visiting Krakow, offering a boutique environment alongside many helpful amenities designed to enhance your stay. Given the close proximity of popular landmarks, such as St. Mary's Basilica in Krakow (0.2 mi) and Cloth Hall (Sukiennice) (0.2 mi), guests of Hotel Wyndham Grand can easily experience some of Krakow's most well known attractions. As your “home away from home,” the hotel rooms offer a refrigerator, air conditioning, and a minibar, and getting online is easy, with free wifi available. Guests have access to room service while staying at Hotel Wyndham Grand. In addition, Hotel Wyndham Grand offers a pool and breakfast, which will help make your Krakow trip additionally gratifying. During your visit, be sure to check out a popular Krakow dim sum restaurant such as Nine Kitchen Sushi & Asian Fusion, which is a short distance from Hotel Wyndham Grand. If you’re looking for something to do, Main Market Square (0.3 mi), Wawel Royal Castle (0.7 mi), and Kazmierz The Former Jewish District (0.9 mi) are a nice way to spend some time, and they are all within walking distance of Hotel Wyndham Grand. Enjoy your stay in Krakow!",Location,5.0,Sleep Quality,4.8,Rooms,4.8,Service,4.8,Value,4.7,Cleanliness,5.0
23391245,Lesser Poland Province,Ac Hotel Krakow,50.06225,19.905622,4.2,262,481,$$,"['Pool', 'Kids Activities', 'Suites', 'Room service', 'Wheelchair access', 'Restaurant', 'Bar/Lounge', 'Spa', 'Airport transportation', 'Public Wifi', 'Free Wifi', 'Meeting rooms', 'Hot Tub', 'Non-smoking rooms', 'Business center', 'Fitness center', 'Laundry Service', 'Concierge', 'Air conditioning', 'Non-smoking hotel', 'Safe', 'Breakfast Buffet', 'Indoor pool', 'Baggage Storage', 'English', 'Facial Treatments', 'Fitness / Spa Locker Rooms', '24-Hour Front Desk', 'Massage', 'Polish', 'Breakfast included', 'Private Balcony', 'Breakfast Available', 'Sauna', 'Walk-in Shower']","['Business', 'Modern']","[{'name': 'business', 'localized_name': 'Business', 'value': '27'}, {'name': 'couples', 'localized_name': 'Couples', 'value': '117'}, {'name': 'solo', 'localized_name': 'Solo travel', 'value': '11'}, {'name': 'family', 'localized_name': 'Family', 'value': '63'}, {'name': 'friends', 'localized_name': 'Friends getaway', 'value': '24'}]",Krakow,Poland,352.0,114.0,28.0,11.0,9.0,38.0,176.0,,"Perfect location, stunning views, 300 comfortable rooms and suites, spacious restaurant with summer garden, modern conference space, unique SPA with swimming and shallow pool, magical Kids Club and more amenities for families, convenient car park.",Sleep Quality,4.4,Location,4.1,Rooms,4.6,Service,3.9,Value,4.1,Cleanliness,4.6
609368,Lesser Poland Province,Qubus Hotel Krakow,50.04768,19.952932,4.4,2142,1036,$$,"['Pool', 'Room service', 'Restaurant', 'Internet', 'Free Internet', 'Wifi', 'Free Wifi', 'Fitness center', 'Suites', 'Pets Allowed', 'Wheelchair access', 'Bar/Lounge', 'Business center', 'Spa', 'Airport transportation', 'Dry Cleaning', 'Meeting rooms', 'Hot Tub', 'Non-smoking rooms', 'Laundry Service', 'Concierge', 'Banquet Room', 'Air conditioning', 'Family Rooms', 'Multilingual Staff', 'Accessible rooms', 'Minibar', 'Conference Facilities', 'Non-smoking hotel', 'Safe', 'Rooftop Pool', 'Heated pool', 'Flatscreen TV', 'Breakfast Buffet', 'Indoor pool', 'Facilities for Disabled Guests', 'Sauna', 'Baggage Storage', 'Bicycle Rental', 'Breakfast in the Room', 'Car Hire', 'English', 'Fitness / Spa Locker Rooms', '24-Hour Front Desk', 'Ironing Service', 'Parking Garage', 'Polish', '24-Hour Security', 'Shoeshine', 'Steam Room', 'Taxi Service', 'Parking']","['Business', 'Centrally Located']","[{'name': 'business', 'localized_name': 'Business', 'value': '348'}, {'name': 'couples', 'localized_name': 'Couples', 'value': '917'}, {'name': 'solo', 'localized_name': 'Solo travel', 'value': '61'}, {'name': 'family', 'localized_name': 'Family', 'value': '325'}, {'name': 'friends', 'localized_name': 'Friends getaway', 'value': '340'}]",Krakow,Poland,352.0,48.0,23.0,39.0,160.0,732.0,1189.0,,"If you’re looking for a family-friendly hotel in Krakow, look no further than Qubus Hotel Krakow.
Given the close proximity of popular landmarks, such as The Ghetto Heroes Square (0.1 mi) and Wawel Cathedral (0.9 mi), guests of Qubus Hotel Krakow can easily experience some of Krakow's most well known attractions.
As your “home away from home,” the hotel rooms offer a flat screen TV, air conditioning, and a minibar, and getting online is easy, with free wifi available.
Guests have access to a concierge and room service while staying at Qubus Hotel Krakow. In addition, Qubus Hotel offers a rooftop pool and a lounge, which will help make your Krakow trip additionally gratifying.
While in Krakow, you may want to check out some of the restaurants that are a short walk away from Qubus Krakow, including Pod Wawelem (0.8 mi), Restauracja Starka (0.4 mi), and Moo Moo Steak and Burger Club (1.1 mi).
Krakow is also known for some great monuments and statues, including Church of St. Peter and St. Paul, Kosciuszko's Mound (Kopiec Kosciuszki), and Monument of the Wawel Dragon, which are not too far from Qubus Hotel.
The staff at Qubus Hotel Krakow looks forward to serving you during your upcoming visit.
",Sleep Quality,4.4,Location,4.2,Rooms,4.4,Service,4.5,Value,4.4,Cleanliness,4.7
4176964,Lesser Poland Province,PURO Krakow Stare Miasto,50.068573,19.94501,4.7,849,446,$$,"['Internet', 'Free Internet', 'Wifi', 'Free Wifi', 'Wheelchair access', 'Bar/Lounge', 'Suites', 'Room service', 'Restaurant', 'Airport transportation', 'Public Wifi', 'Dry Cleaning', 'Meeting rooms', 'Non-smoking rooms', 'Laundry Service', 'Air conditioning', 'Family Rooms', 'Multilingual Staff', 'Accessible rooms', 'Refrigerator in room', 'Conference Facilities', 'Non-smoking hotel', 'Safe', 'Flatscreen TV', 'Breakfast Buffet', 'Breakfast Available', 'Parking', 'Facilities for Disabled Guests', 'Housekeeping', 'Allergy-free Room', 'Baggage Storage', 'Bath / Shower', 'Bicycles Available', 'Blackout Curtains', 'Board Games / Puzzles', 'Bottled Water', 'Breakfast in the Room', '24-Hour Check-in', 'Express Check-in / Check-out', 'Complimentary Tea', 'Desk', 'English', '24-Hour Front Desk', 'Hair Dryer', 'Ironing Service', ""Kids' Meals"", 'Laptop Safe', 'Massage', 'Parking Garage', 'Polish', 'Private Check-in / Check-out', 'Paid Private Parking On-site', 'Paid Private Parking Nearby', 'Secured Parking', 'Soundproof Rooms', 'Special Diet Menus', 'Street Parking', 'Taxi Service', 'Telephone', 'Wake Up Service / Alarm Clock', 'First Aid Kit', 'Highchairs Available', 'Outdoor Furniture', 'Private Bathrooms', 'Paid Public Parking Nearby', 'Umbrella', 'Walking Tours']","['Business', 'Centrally Located']","[{'name': 'business', 'localized_name': 'Business', 'value': '208'}, {'name': 'couples', 'localized_name': 'Couples', 'value': '268'}, {'name': 'solo', 'localized_name': 'Solo travel', 'value': '81'}, {'name': 'family', 'localized_name': 'Family', 'value': '151'}, {'name': 'friends', 'localized_name': 'Friends getaway', 'value': '72'}]",Krakow,Poland,352.0,33.0,12.0,13.0,44.0,119.0,661.0,PURO Hotels,"PURO Hotel Kraków Old Town you have not known so far! Inspired by the atmosphere of former Krakow, the renovated PURO hotel in Krakow's Old Town, explores new interiors filled with local influences and art. Puro Hotel Krakow is located in the city center opposite Galeria Krakowska and Main Station, just 1 km from the Market Square. Each of 138 newly refurbished rooms is equipped with air conditioning, flat 49-inch TV and free WiFi. The rooms are equipped with a tablet. Moreover, all rooms feature a laptop safe and a work desk. The rooms are soundproofed. Reception is open 24 hours a day. There is a possibility for express self check-in, check-out. Free express coffee for hotel guests. Breakfast is served daily in the hotel restaurant HINT. HINT Kraków is a stylish gastropub, where you will try not only classic dishes in new versions, but also beer brewed especially for us!",Location,4.8,Sleep Quality,4.6,Rooms,4.6,Service,4.7,Value,4.5,Cleanliness,4.9
1728175,Lesser Poland Province,Hilton Garden Inn Krakow,50.04414,19.934116,4.5,2169,698,$$,"['Internet', 'Free Internet', 'Restaurant', 'Wifi', 'Free Wifi', 'Fitness center', 'Room service', 'Business center', 'Free parking', 'Wheelchair access', 'Bar/Lounge', 'Suites', 'Dry Cleaning', 'Meeting rooms', 'Non-smoking rooms', 'Laundry Service', 'Concierge', 'Banquet Room', 'Air conditioning', 'Family Rooms', 'Multilingual Staff', 'Accessible rooms', 'Refrigerator in room', 'Conference Facilities', 'Non-smoking hotel', 'Safe', 'Flatscreen TV', 'Breakfast Buffet', 'Breakfast Available', 'Parking', 'Facilities for Disabled Guests', 'Housekeeping', 'Baggage Storage', 'Bath / Shower', 'Blackout Curtains', 'Bottled Water', 'Breakfast in the Room', '24-Hour Check-in', 'Express Check-in / Check-out', 'Coffee / Tea Maker', 'Complimentary Tea', 'Desk', 'English', 'Complimentary Instant Coffee', '24-Hour Front Desk', 'Hair Dryer', 'Ironing Service', 'Polish', '24-Hour Security', 'Snack Bar', 'Bicycle Rental', 'Bicycle Tours', 'Cable / Satellite TV', 'Clothes Dryer', 'Convenience Store', 'Currency Exchange', 'First Aid Kit', 'Complimentary Toiletries', 'German', 'Gift Shop', 'Highchairs Available', 'Interconnected room(s) available', 'Iron', ""Kids' Meals"", 'Landmark View', 'Laptop Safe', 'Massage', 'Parking Garage', 'Russian', 'Shoeshine', 'Sofa', 'Sofa Bed', 'Soundproof Rooms', 'Taxi Service', 'Telephone', 'Ukrainian', 'Umbrella', 'Vending Machine', 'Wake Up Service / Alarm Clock', 'Walking Tours', 'Wardrobe / Closet', 'Washing Machine']","['Business', 'Modern']","[{'name': 'business', 'localized_name': 'Business', 'value': '497'}, {'name': 'couples', 'localized_name': 'Couples', 'value': '759'}, {'name': 'solo', 'localized_name': 'Solo travel', 'value': '108'}, {'name': 'family', 'localized_name': 'Family', 'value': '354'}, {'name': 'friends', 'localized_name': 'Friends getaway', 'value': '315'}]",Krakow,Poland,352.0,62.0,17.0,19.0,119.0,652.0,1362.0,Hilton Garden Inn,"Hilton Garden Inn Krakow is located near famed Wawel Castle and the Vistula River. Enjoy a convenient location 25 minutes by taxi from Balice Airport, 20-30 minutes on foot to historic attractions and the Kazimierz Jewish Quarter. Guest rooms and suites feature views of the Old City or the park. Whether you are visiting Krakow for business or to tour the city, you will find modern guest rooms with comfortable beds.Enjoy spacious guest rooms or a Junior Suite during your stay in Krakow. Guest rooms and suites feature complimentary WiFi, secure remote printing, and ergonomic Mirra by Herman Miller desk chairs. Enjoy cooked-to-order breakfast in The Restaurant which also serves Polish specialties for lunch and dinner. The modern Krakow restaurant and bar serves international dishes for lunch and dinner. Relax with a room service dinner or a prepared meal from the Pavilion Pantry which also sells snacks, sundries, beverages, beer, and wine.",Sleep Quality,4.6,Location,4.0,Rooms,4.6,Service,4.7,Value,4.5,Cleanliness,4.8
277359,Lesser Poland Province,Radisson Blu Hotel Krakow,50.058346,19.933222,4.5,4018,1100,$$$,"['Internet', 'Kids Activities', 'Suites', 'Room service', 'Free Internet', 'Wheelchair access', 'Restaurant', 'Bar/Lounge', 'Pets Allowed', 'Spa', 'Airport transportation', 'Wifi', 'Free Wifi', 'Dry Cleaning', 'Meeting rooms', 'Non-smoking rooms', 'Business center', 'Fitness center', 'Laundry Service', 'Concierge', 'Banquet Room', 'Air conditioning', 'Family Rooms', 'Multilingual Staff', 'Minibar', 'Conference Facilities', 'Non-smoking hotel', 'Safe', 'Flatscreen TV', 'Breakfast Buffet', 'Breakfast Available', 'Parking', 'Facilities for Disabled Guests', 'Housekeeping', 'Sauna', 'Baggage Storage', 'Bicycle Rental', 'Breakfast in the Room', 'English', 'Facial Treatments', 'Fitness / Spa Locker Rooms', 'Complimentary Instant Coffee', '24-Hour Front Desk', 'Full Body Massage', 'Hair Dryer', 'Interconnected room(s) available', 'Ironing Service', 'Massage', 'Parking Garage', 'Polish', 'Private Check-in / Check-out', '24-Hour Security', 'Shoeshine']","['Centrally Located', 'Quiet']","[{'name': 'business', 'localized_name': 'Business', 'value': '796'}, {'name': 'couples', 'localized_name': 'Couples', 'value': '1496'}, {'name': 'solo', 'localized_name': 'Solo travel', 'value': '137'}, {'name': 'family', 'localized_name': 'Family', 'value': '661'}, {'name': 'friends', 'localized_name': 'Friends getaway', 'value': '590'}]",Krakow,Poland,352.0,74.0,41.0,63.0,253.0,1164.0,2497.0,Radisson Blu,"The five-star Radisson Blu Hotel, Krakow is distinguished by its excellent location in the heart of the city, close to many top attractions. Enjoy spectacular views of Wawel Castle or the Old City from a selection of our 196 spacious rooms. Whether you're traveling for business, leisure, as a couple, or with family, we offer memorable services and amenities catered to you. We're also a pet-friendly hotel. Traveling for business? Our Krakow hotel features 8 conference rooms, with space for up to 150 guests. Take advantage of the on-site restaurant and bar, where you'll find delicious international dishes and drinks. Additional amenities include bike rentals, a spacious fitness center, and a sauna. Upon request, reserve an underground parking space during your stay for a fee.",Location,4.8,Sleep Quality,4.5,Rooms,4.5,Service,4.5,Value,4.3,Cleanliness,4.6
277358,Lesser Poland Province,Novotel Krakow Centrum,50.05505,19.925928,4.4,2526,1025,$$,"['Pool', 'Internet', 'Kids Activities', 'Shuttle Bus Service', 'Suites', 'Room service', 'Free Internet', 'Wheelchair access', 'Restaurant', 'Bar/Lounge', 'Pets Allowed', 'Spa', 'Airport transportation', 'Wifi', 'Public Wifi', 'Free Wifi', 'Dry Cleaning', 'Meeting rooms', 'Hot Tub', 'Non-smoking rooms', 'Tennis Court', 'Business center', 'Fitness center', 'Laundry Service', 'Concierge', 'Banquet Room', 'Air conditioning', 'Family Rooms', 'Multilingual Staff', 'Accessible rooms', 'Refrigerator in room', 'Minibar', 'Conference Facilities', 'Non-smoking hotel', 'Safe', 'Heated pool', 'Flatscreen TV', 'Breakfast Buffet', 'Indoor pool', 'Breakfast Available', 'Parking', 'Facilities for Disabled Guests', 'Housekeeping', 'Sauna', 'ATM On Site', 'Baggage Storage', 'Bath / Shower', 'Bicycle Rental', 'Breakfast in the Room', 'Car Hire', 'Express Check-in / Check-out', 'English', 'Fitness / Spa Locker Rooms', 'Complimentary Instant Coffee', '24-Hour Front Desk', 'Game Room', 'Hair Dryer', 'Hiking', 'Ironing Service', 'Kid-Friendly Buffet', 'Laptop Safe', 'Massage', 'Parking Garage', 'Polish', 'Paid Private Parking On-site', 'Seating Area', '24-Hour Security', 'Steam Room', 'Taxi Service', 'Wake Up Service / Alarm Clock']","['Business', 'Centrally Located']","[{'name': 'business', 'localized_name': 'Business', 'value': '447'}, {'name': 'couples', 'localized_name': 'Couples', 'value': '812'}, {'name': 'solo', 'localized_name': 'Solo travel', 'value': '149'}, {'name': 'family', 'localized_name': 'Family', 'value': '594'}, {'name': 'friends', 'localized_name': 'Friends getaway', 'value': '355'}]",Krakow,Poland,352.0,78.0,17.0,48.0,208.0,992.0,1261.0,Novotel,,Location,4.4,Sleep Quality,4.4,Rooms,4.3,Service,4.5,Value,4.3,Cleanliness,4.6
277649,Silesia Province,Novotel Katowice Centrum,50.260983,19.03372,4.1,1483,829,$$,"['Pool', 'Restaurant', 'Internet', 'Free Internet', 'Wifi', 'Free Wifi', 'Fitness center', 'Room service', 'Business center', 'Kids Activities', 'Suites', 'Wheelchair access', 'Bar/Lounge', 'Pets Allowed', 'Spa', 'Airport transportation', 'Dry Cleaning', 'Meeting rooms', 'Hot Tub', 'Non-smoking rooms', 'Laundry Service', 'Banquet Room', 'Air conditioning', 'Multilingual Staff', 'Accessible rooms', 'Minibar', 'Conference Facilities', 'Non-smoking hotel', 'Safe', 'Heated pool', 'Flatscreen TV', 'Breakfast Buffet', 'Indoor pool', 'Parking', 'Facilities for Disabled Guests', 'Housekeeping', 'Kids Stay Free', 'Sauna', 'ATM On Site', 'Baggage Storage', 'Bath / Shower', 'Blackout Curtains', 'Bottled Water', 'Breakfast in the Room', '24-Hour Check-in', 'Desk', 'English', 'Fitness / Spa Locker Rooms', 'Complimentary Toiletries', '24-Hour Front Desk', 'Game Room', 'Hair Dryer', 'Indoor Play Area for Children', 'Ironing Service', ""Kids' Meals"", 'Polish', 'Paid Private Parking On-site', '24-Hour Security', 'Shoeshine', 'Taxi Service', 'Telephone', 'Wake Up Service / Alarm Clock', 'Public Wifi', 'Family Rooms', 'Electric vehicle charging station', 'Bicycle Rental', 'Cable / Satellite TV', 'Express Check-in / Check-out', 'Clothes Rack', 'Electric Kettle', 'Highchairs Available', 'Private Bathrooms', 'Swimming Pool Toys', 'Tile / Marble Floor', 'Video Game Console', 'Walk-in Shower', 'Wardrobe / Closet']","['Centrally Located', 'Family']","[{'name': 'business', 'localized_name': 'Business', 'value': '695'}, {'name': 'couples', 'localized_name': 'Couples', 'value': '238'}, {'name': 'solo', 'localized_name': 'Solo travel', 'value': '124'}, {'name': 'family', 'localized_name': 'Family', 'value': '240'}, {'name': 'friends', 'localized_name': 'Friends getaway', 'value': '132'}]",Katowice,Poland,36.0,1.0,37.0,69.0,210.0,537.0,630.0,Novotel,"The Novotel Katowice Centrum, a 4 star hotel in the heart of Katowice, is well suited for business travellers with 11 multipurpose conference rooms yet also an ideal base for a city cultural discovery holiday and offers 300 comfortable air-conditioned rooms. Dine in style at our NOVO2 Restaurant or enjoy a drink at the bar. Relax in the luxury of our indoor pool and sauna. The hotel also has onsite parking available, is close to the main highway to Warsaw and is 1.5 km from the railway station.",Location,4.2,Sleep Quality,4.2,Rooms,4.0,Service,4.3,Value,4.2,Cleanliness,4.3
